ODB Name,Step,Frame,Part Instance Name, Element Label,         IntPt,X,Y,Z,Section Name,Material Name,Section Point,         S-S11,         S-S22,         S-S33,         S-S12,         S-S13,         S-S23
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",          3041,             1,   2.57173E-03,  -40.9575E-03,       2.30156,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",          4070,             1,  -12.3825E-03,  -50.4825E-03,       2.32443,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",          4385,             1,  -12.3825E-03,  -49.8475E-03,       2.32770,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",          4406,             1,  -9.84250E-03,  -49.8475E-03,       2.32443,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",          4666,             1,  -9.84250E-03,  -49.2125E-03,       2.33489,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",          4735,             1,  -12.3825E-03,  -49.2125E-03,       2.32639,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",          4765,             1,  -12.3825E-03,  -49.2125E-03,       2.32247,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",          5136,             1,  -9.84250E-03,  -48.5775E-03,       2.31789,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",          5186,             1,  -9.84250E-03,  -48.5775E-03,       2.31135,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",          5530,             1,  -12.3825E-03,  -47.9425E-03,       2.31135,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",          5730,             1,  -12.3825E-03,  -47.3075E-03,       2.32966,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",          5835,             1,  -12.3825E-03,  -47.3075E-03,       2.31593,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",          5940,             1,  -12.3825E-03,  -47.3075E-03,       2.30220,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",          5981,             1,  -9.84250E-03,  -46.6725E-03,       2.34077,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",          6005,             1,  -12.3825E-03,  -46.6725E-03,       2.33815,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",          6040,             1,  -12.3825E-03,  -46.6725E-03,       2.33358,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",          6260,             1,  -12.3825E-03,  -46.6725E-03,       2.30482,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",          6406,             1,  -9.84250E-03,  -46.0375E-03,       2.32966,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",          6591,             1,  -9.84250E-03,  -46.0375E-03,       2.30547,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",          6905,             1,  -12.3825E-03,  -45.4025E-03,       2.30939,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",          7320,             1,  -12.3825E-03,  -44.1325E-03,       2.34404,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",          7805,             1,  -12.3825E-03,  -43.4975E-03,       2.32508,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",          8046,             1,  -9.84250E-03,  -42.8625E-03,       2.33750,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",          8166,             1,  -9.84250E-03,  -42.8625E-03,       2.32181,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",          8410,             1,  -12.3825E-03,  -42.2275E-03,       2.33489,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",          8520,             1,  -12.3825E-03,  -42.2275E-03,       2.32050,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",          8536,             1,  -9.84250E-03,  -42.2275E-03,       2.31789,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",          8715,             1,  -12.3825E-03,  -41.5925E-03,       2.33946,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",          8790,             1,  -12.3825E-03,  -41.5925E-03,       2.32966,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",          8931,             1,  -9.84250E-03,  -41.5925E-03,       2.31070,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",          8995,             1,  -12.3825E-03,  -41.5925E-03,       2.30286,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",          9111,             1,  -9.84250E-03,  -40.9575E-03,       2.33162,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",          9151,             1,  -9.84250E-03,  -40.9575E-03,       2.32639,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",          9290,             1,  -12.3825E-03,  -40.9575E-03,       2.30874,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",          9316,             1,  -9.84250E-03,  -40.9575E-03,       2.30482,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",          9580,             1,  -12.3825E-03,  -40.3225E-03,       2.31528,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         11741,             1,  -3.96264E-03,  -54.2925E-03,       2.30156,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         12171,             1,   1.26485E-03,  -55.5625E-03,       2.30156,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         12591,             1,   5.18547E-03,  -56.8325E-03,       2.30156,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         12906,             1,  -4.61608E-03,  -58.1025E-03,       2.30156,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         13042,             1,  -12.3801E-03,  -58.7375E-03,       2.30092,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         13331,             1,  -42.0221E-06,  -59.3725E-03,       2.30156,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         14176,             1,   8.45266E-03,  -61.9125E-03,       2.30156,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         14421,             1,  -10.4718E-03,  -63.1825E-03,       2.30156,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         14448,             1,  -7.20062E-03,  -63.1825E-03,       2.30029,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         14506,             1,   611.415E-06,  -63.1825E-03,       2.30156,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         14537,             1,   4.53802E-03,  -63.1825E-03,       2.30092,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         14577,             1,   9.76169E-03,  -63.1825E-03,       2.30092,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         15215,             1,  -12.3825E-03,  -51.7525E-03,       2.31070,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         15325,             1,  -12.3825E-03,  -52.3875E-03,       2.34077,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         15720,             1,  -12.3825E-03,  -53.0225E-03,       2.33358,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         15845,             1,  -12.3825E-03,  -53.0225E-03,       2.31724,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         15931,             1,  -9.84250E-03,  -53.0225E-03,       2.30547,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         15940,             1,  -12.3825E-03,  -53.0225E-03,       2.30482,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         16006,             1,  -9.84250E-03,  -53.6575E-03,       2.34012,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         16211,             1,  -9.84250E-03,  -53.6575E-03,       2.31331,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         16300,             1,  -12.3825E-03,  -53.6575E-03,       2.30220,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         16416,             1,  -9.84250E-03,  -54.2925E-03,       2.33096,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         16511,             1,  -9.84250E-03,  -54.2925E-03,       2.31854,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         16705,             1,  -12.3825E-03,  -54.9275E-03,       2.33815,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         17480,             1,  -12.3825E-03,  -56.1975E-03,       2.32573,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         17495,             1,  -12.3825E-03,  -56.1975E-03,       2.32377,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         17785,             1,  -12.3825E-03,  -56.8325E-03,       2.33031,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         17811,             1,  -9.84250E-03,  -56.8325E-03,       2.32639,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         18330,             1,  -12.3825E-03,  -57.4675E-03,       2.30351,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         18751,             1,  -9.84250E-03,  -58.7375E-03,       2.33685,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         19040,             1,  -12.3825E-03,  -59.3725E-03,       2.34404,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         19245,             1,  -12.3825E-03,  -59.3725E-03,       2.31724,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         19331,             1,  -9.84250E-03,  -59.3725E-03,       2.30547,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         19525,             1,  -12.3825E-03,  -60.0075E-03,       2.32508,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         19820,             1,  -12.3825E-03,  -60.6425E-03,       2.33096,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         19875,             1,  -12.3825E-03,  -60.6425E-03,       2.32377,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         19906,             1,  -9.84250E-03,  -60.6425E-03,       2.31920,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         20120,             1,  -12.3825E-03,  -61.2775E-03,       2.33619,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         20291,             1,  -9.84250E-03,  -61.2775E-03,       2.31331,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         20360,             1,  -12.3825E-03,  -61.2775E-03,       2.30482,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         20380,             1,  -12.3825E-03,  -61.2775E-03,       2.30220,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         20501,             1,  -9.84250E-03,  -61.9125E-03,       2.33031,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         21074,             1,  -11.7475E-03,  -63.1825E-03,       2.34469,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         21096,             1,  -9.84250E-03,  -63.1825E-03,       2.34142,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
C:/Users/VibDynGrp/Documents/Bahr/Updated Properties/AbaqusFiles/BARC_Baseplate.odb,eig,Increment      0: Base State,"PART-1-1",         21128,             1,  -11.1125E-03,  -63.1825E-03,       2.33750,"BARC-1_SET-1","ALUMINUM","",            0.,            0.,            0.,            0.,            0.,            0.
